id,vendor_id,pickup_date,pickup_time,dropoff_date,dropoff_time,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id0970101,2,1/2/2016,2:01,1/2/2016,2:18,5,-73.87301636,40.77409363,-73.96712494,40.75724792,N,0:17:30
id2948360,2,1/1/2016,12:51,1/1/2016,13:18,1,-73.97123718,40.76420975,-74.01394653,40.71284103,N,0:26:53
id0573700,1,1/2/2016,1:22,1/2/2016,1:41,3,-73.96800995,40.75531387,-73.96618652,40.68996429,N,0:19:09
id3647152,1,1/5/2016,23:40,1/5/2016,23:52,1,-73.99130249,40.75011063,-73.97485352,40.72968292,N,0:12:12
id0265062,2,1/5/2016,13:43,1/5/2016,13:49,3,-73.97084808,40.76007843,-73.9628067,40.7665596,N,0:05:54
id1420630,1,1/6/2016,10:46,1/6/2016,11:10,1,-73.93706512,40.74866486,-73.96118927,40.77460861,N,0:24:32
id1428223,2,1/3/2016,2:09,1/3/2016,2:15,1,-73.98892975,40.72288895,-74.00402069,40.72200012,N,0:06:08
id3498519,2,1/3/2016,23:56,1/4/2016,0:11,1,-73.87310791,40.77412415,-73.9453125,40.75601959,N,0:15:44
id0438167,1,1/3/2016,20:31,1/3/2016,20:52,1,-73.86366272,40.76997375,-73.99072266,40.74686813,N,0:20:33
id0630023,1,1/3/2016,18:35,1/3/2016,19:13,1,-73.98825836,40.75936127,-73.99576569,40.75916289999999,N,0:38:13
id1579334,1,1/1/2016,3:18,1/1/2016,3:27,1,-73.95209503,40.7774086,-73.97541046,40.75205994,N,0:08:46
id2689193,2,1/3/2016,21:57,1/3/2016,22:18,1,-74.01159668,40.70398712,-73.97415161,40.77986526,N,0:20:57
id3694828,1,1/7/2016,11:10,1/7/2016,11:13,1,-73.9598465,40.7814064,-73.95682526,40.78423309,N,0:02:58
id3393319,1,1/6/2016,21:35,1/6/2016,21:51,1,-73.9777832,40.75645065,-73.95498657,40.80495453,N,0:15:55
id1784806,1,1/2/2016,18:33,1/2/2016,18:38,1,-73.97460175,40.75204468,-73.97903442,40.74133682,N,0:04:55
id0681593,1,1/6/2016,13:24,1/6/2016,13:27,1,-73.96440887,40.76450348,-73.96018982,40.77026749,N,0:03:18
id1652732,2,1/3/2016,12:49,1/3/2016,12:50,5,-73.99523926,40.74488449,-73.98926544,40.74234772,N,0:01:36
id3822998,2,1/5/2016,7:54,1/5/2016,7:58,3,-74.00541687,40.71985626,-74.00297546,40.72805786,N,0:03:42
id3902759,1,1/6/2016,7:08,1/6/2016,7:14,1,-73.99201965,40.74926758,-73.98817444,40.74113083,N,0:05:57
id3857949,1,1/2/2016,19:44,1/2/2016,19:47,2,-73.96429443,40.76735306,-73.97085571,40.75793076,N,0:02:43
id0602022,1,1/4/2016,14:43,1/4/2016,14:56,1,-73.97114563,40.76435089,-73.98636627,40.73727798,N,0:12:52
id0472066,1,1/5/2016,16:05,1/5/2016,16:22,1,-73.97976685,40.75276566,-73.96876526,40.74834442,N,0:16:51
id3206468,1,1/5/2016,20:23,1/5/2016,20:29,2,-73.97068024,40.76515579,-73.95342255,40.78183365,N,0:05:46
id3371505,2,1/4/2016,10:57,1/4/2016,11:15,1,-73.98926544,40.74294662,-74.01099396,40.70846176,N,0:18:25
id1040705,1,1/2/2016,20:29,1/2/2016,20:29,1,-73.97068787,40.76183701,-73.97074127,40.76179886,N,0:00:22
id2426836,2,1/2/2016,14:48,1/2/2016,14:51,1,-73.95385742,40.77898026,-73.94290924,40.79396057,N,0:02:45
id3845872,2,1/2/2016,17:26,1/2/2016,17:37,1,-73.96204376,40.76416779,-73.98023224,40.7387619,N,0:11:07
id0237620,1,1/2/2016,12:54,1/2/2016,13:09,1,-73.96498871,40.76168823,-73.9830246,40.75854874,N,0:14:59
id3406618,1,1/1/2016,2:17,1/1/2016,2:31,2,-73.94226074,40.83743668,-73.94189453,40.79873657,N,0:13:52
id0996309,1,1/7/2016,18:48,1/7/2016,19:14,1,-73.99129486,40.73115921,-73.98135376,40.78680038,N,0:25:26
id0171499,1,1/6/2016,11:22,1/6/2016,11:47,2,-73.97079468,40.79572678,-73.96130371,40.77262878,N,0:25:07
id3037723,1,1/2/2016,22:47,1/2/2016,22:57,1,-73.98019409,40.78374481,-73.99825287,40.76163483,N,0:10:08
id1144929,1,1/7/2016,17:43,1/7/2016,17:54,1,-73.98320770000002,40.75069427,-73.99011993,40.73434829999999,N,0:10:57
id2880236,1,1/6/2016,23:08,1/6/2016,23:14,1,-73.99409485,40.75129318,-73.97843933,40.75235748,N,0:05:45
id0648828,1,1/2/2016,20:21,1/2/2016,20:39,2,-73.98344421,40.75626755,-73.97432709,40.78318787,N,0:17:13
id2488913,2,1/6/2016,14:01,1/6/2016,14:30,2,-73.86643982,40.77116013,-73.97831726,40.76253891,N,0:29:03
id2809733,2,1/4/2016,10:22,1/4/2016,10:33,1,-73.99107361,40.73339081,-74.01091766,40.70187378,N,0:11:44
id1483170,1,1/3/2016,1:13,1/3/2016,1:19,2,-73.95614624,40.77566147,-73.97541809,40.75224304,N,0:06:06
id1558421,1,1/4/2016,0:07,1/4/2016,0:17,2,-73.95607758,40.77194214,-73.98784637,40.74859238,N,0:09:39
id2766096,1,1/4/2016,12:51,1/4/2016,12:59,1,-73.97570038,40.789608,-73.95999146,40.77949142,N,0:08:07
id3623121,1,1/2/2016,11:17,1/2/2016,11:20,3,-73.98721313,40.77112579,-73.97974396,40.77776337,N,0:03:06
id0674392,2,1/5/2016,20:19,1/5/2016,20:34,2,-74.01408386,40.70832825,-73.98729706,40.75079346,N,0:14:33
id0105256,2,1/5/2016,13:46,1/5/2016,14:01,1,-73.98899078,40.75802994,-73.9617691,40.77973175,N,0:14:57
id3228731,2,1/4/2016,18:32,1/4/2016,18:42,1,-73.99414825,40.75117111,-73.97814941,40.76493835,N,0:09:49
id1352482,2,1/3/2016,22:52,1/3/2016,22:58,1,-73.98386383,40.76039886,-73.96286011,40.75730133,N,0:05:39
id0564576,2,1/6/2016,19:39,1/6/2016,19:45,5,-73.98878479,40.75344467,-73.97832489,40.76478958,N,0:05:34
id2988358,2,1/4/2016,18:15,1/4/2016,18:26,5,-73.99111938,40.73949051,-73.98458099,40.72471237,N,0:11:27
id1363809,1,1/1/2016,23:40,1/1/2016,23:44,1,-73.99230957,40.74367142,-73.99150848,40.75561523,N,0:04:04
id0074587,1,1/3/2016,15:44,1/3/2016,15:53,1,-73.98934937,40.69083786,-73.99841309,40.71998596,N,0:08:47
id2322992,2,1/1/2016,23:16,1/1/2016,23:36,1,-74.00820159999998,40.73743820000001,-73.95269012,40.77421188,N,0:19:54
id3901163,1,1/1/2016,1:33,1/1/2016,1:43,1,-73.98107147,40.72114182,-73.99962616,40.72866058,N,0:09:30
id1432383,1,1/3/2016,20:29,1/3/2016,20:36,3,-73.97444153,40.75749588,-73.98564148,40.75793839,N,0:07:34
id0576379,1,1/1/2016,13:38,1/1/2016,13:56,2,-73.98949432,40.76799011,-73.91952515,40.80716705,N,0:17:38
id3523008,2,1/7/2016,15:53,1/7/2016,15:55,1,-73.98216248,40.74308014,-73.98358154,40.73905945,N,0:01:59
id3345078,1,1/1/2016,2:04,1/1/2016,2:12,2,-73.97956848,40.75536346,-73.98052216,40.753685,N,0:07:34
id3074131,2,1/4/2016,19:05,1/4/2016,19:07,1,-73.96829224,40.76144028,-73.96884155,40.75798035,N,0:02:06
id1946464,1,1/3/2016,17:01,1/3/2016,17:31,1,-73.86352539,40.76969528,-73.95865631,40.71118927,N,0:29:18
id1319805,1,1/7/2016,11:27,1/7/2016,11:44,2,-73.96105957,40.76060104,-73.98841095,40.74116516,N,0:17:32
id1472330,1,1/2/2016,23:00,1/2/2016,23:09,1,-73.98753357,40.75974655,-73.97187805,40.76574326,N,0:08:10
id0534090,1,1/3/2016,2:49,1/3/2016,3:01,2,-73.96156311,40.76278687,-73.95307922,40.80363464,N,0:11:34
id1952935,2,1/6/2016,18:29,1/6/2016,18:33,1,-74.00538635,40.75101852,-73.99469757,40.75035477,N,0:03:23
id2947238,1,1/2/2016,20:55,1/2/2016,21:05,2,-73.97607422,40.74659348,-73.8607254,40.73496628,N,0:09:31
id3127168,1,1/5/2016,15:03,1/5/2016,15:15,1,-73.98184204,40.74736404,-74.00673676,40.73597336,N,0:11:30
id2146069,2,1/7/2016,19:02,1/7/2016,19:19,1,-73.96804809999998,40.76174927,-73.97937775,40.79114151,N,0:17:52
id3821325,1,1/3/2016,22:22,1/3/2016,22:28,1,-73.98303223,40.75929642,-73.97338104,40.75239944,N,0:05:56
id0865630,2,1/3/2016,4:01,1/3/2016,4:11,1,-74.00443268,40.70716095,-73.95625305,40.76626968,N,0:10:36
id2329205,1,1/1/2016,3:54,1/1/2016,4:11,1,-73.98789215,40.76496506,-73.94221497,40.81720734,N,0:16:26
id2629159,1,1/3/2016,2:08,1/3/2016,2:14,2,-73.98800659,40.71866989,-74.00011444,40.72703552,N,0:06:23
id1560107,2,1/2/2016,13:56,1/2/2016,14:05,6,-73.98765564,40.74152756,-73.9879303,40.75076294,N,0:08:36
id2461274,1,1/1/2016,2:51,1/1/2016,3:01,3,-73.95806885,40.7326355,-73.95426941,40.76696014,N,0:10:45
id1942593,2,1/5/2016,21:31,1/5/2016,21:53,3,-73.9920578,40.75439835,-73.95664978,40.7750206,N,0:22:12
id0173645,1,1/7/2016,23:02,1/7/2016,23:11,1,-73.99148559999998,40.72637939,-73.98465729,40.70300674,N,0:08:41
id0050718,2,1/1/2016,19:21,1/1/2016,19:32,1,-73.98194122,40.75189972,-73.97325897,40.76371002,N,0:10:55
id1357511,1,1/1/2016,20:47,1/1/2016,20:57,4,-74.01395416,40.71355438,-73.99473572,40.75036621,N,0:10:00
id0733745,2,1/3/2016,15:26,1/3/2016,15:34,1,-74.00808716,40.73883057,-73.99835205,40.75091171,N,0:08:12
id1695883,1,1/4/2016,8:32,1/4/2016,8:42,1,-73.98265076,40.73120117,-73.98601532,40.74087906,N,0:09:39
id2575930,2,1/3/2016,19:21,1/3/2016,19:31,3,-73.96818542,40.76197052,-73.98219299,40.77406311,N,0:10:04
id0613538,2,1/6/2016,21:15,1/6/2016,21:33,1,-73.98404694,40.76033020000001,-74.0123291,40.71699524,N,0:18:09
id2338615,2,1/4/2016,19:51,1/4/2016,19:55,1,-73.97756958,40.74660873,-73.98577881,40.75252914,N,0:04:01
id3248663,2,1/7/2016,14:20,1/7/2016,14:39,1,-73.99093628,40.75626755,-73.95794678,40.76502609,N,0:18:59
id0622009,1,1/6/2016,9:09,1/6/2016,9:32,1,-73.96327209,40.75534439,-73.98952484,40.75487518,N,0:22:35
id2140888,1,1/2/2016,13:17,1/2/2016,13:31,2,-73.97870636,40.76221466,-73.9879303,40.75080872,N,0:14:03
id0904858,2,1/3/2016,9:44,1/3/2016,9:49,1,-73.9645462,40.75907135,-73.94862366,40.77769089,N,0:05:06
id2618082,2,1/5/2016,18:04,1/5/2016,18:17,1,-73.96230316,40.77896881,-73.93968964,40.80530167,N,0:13:14
id0241040,1,1/3/2016,20:34,1/3/2016,20:38,1,-73.95533752,40.77330399,-73.9640274,40.75780869,N,0:04:46
id1977236,1,1/6/2016,11:03,1/6/2016,11:30,1,-74.00823212,40.71036911,-73.86190796,40.76848984,N,0:27:17
id2339190,1,1/2/2016,14:39,1/2/2016,14:50,1,-73.99195862,40.74885178,-74.01130676,40.70806885,N,0:10:35
id1153302,1,1/3/2016,17:08,1/3/2016,17:44,1,-73.87056732,40.77352524,-73.95645142,40.76334,N,0:36:38
id2096766,2,1/1/2016,1:47,1/1/2016,1:58,4,-73.96694946,40.75712585,-73.98056793,40.7449913,N,0:10:31
id2576534,2,1/3/2016,3:56,1/3/2016,4:27,4,-73.96375275,40.76137161,-73.8601532,40.75637054,N,0:31:11
id2593105,2,1/5/2016,12:18,1/5/2016,12:30,6,-73.95420837,40.76612854,-73.96060944,40.75986099,N,0:12:14
id0010423,2,1/5/2016,19:07,1/5/2016,19:11,2,-73.95525359999998,40.78186798,-73.95674896,40.7751236,N,0:03:50
id2101912,2,1/1/2016,17:21,1/1/2016,17:24,1,-73.98710632,40.7446785,-73.99873352,40.74549866,N,0:03:27
id3661209,2,1/2/2016,15:49,1/2/2016,15:51,5,-73.98887634,40.72706985,-73.99513245,40.72745895,N,0:02:36
id2949076,2,1/7/2016,18:18,1/7/2016,18:41,1,-74.00424957,40.72521973,-73.98860168,40.75849152,N,0:23:07
id2886446,1,1/4/2016,13:10,1/4/2016,13:28,1,-73.99469757,40.74030304,-73.97741699,40.79128265,N,0:17:58
id1392469,2,1/7/2016,22:04,1/7/2016,22:14,1,-73.99456024,40.74046707,-73.97370148,40.75671768,N,0:10:44
id3830106,2,1/6/2016,7:34,1/6/2016,7:47,1,-73.971138,40.7507515,-74.01330566,40.71493529999999,N,0:13:28
id1956687,1,1/2/2016,20:06,1/2/2016,20:18,2,-73.97795868,40.75226593,-73.97905731,40.76181029999999,N,0:12:12
id1259906,1,1/3/2016,16:54,1/3/2016,16:57,1,-73.97898865,40.77735519,-73.98019409,40.77065277,N,0:02:57
id0582128,2,1/6/2016,9:54,1/6/2016,10:13,1,-73.96832275,40.79996109,-73.96764374,40.7600708,N,0:19:41
id1491709,1,1/3/2016,17:57,1/3/2016,18:13,4,-73.97914886,40.76548386,-74.00811005,40.74862671,N,0:15:41
id2546353,2,1/3/2016,10:18,1/3/2016,10:23,1,-73.99752808,40.75681305,-73.98355103,40.76802063,N,0:04:28
id2484287,1,1/1/2016,0:53,1/1/2016,1:03,3,-73.97869873,40.72402573,-73.97995758,40.74310303,N,0:10:44
id2310032,1,1/4/2016,15:04,1/4/2016,15:10,1,-73.99858856,40.68143082,-73.9934845,40.6921196,N,0:06:13
id2727803,2,1/5/2016,16:12,1/5/2016,16:28,1,-73.97855377,40.78310013,-73.95204926,40.78147507,N,0:16:00
id2873805,1,1/3/2016,22:49,1/3/2016,23:06,1,-73.99425507,40.75027466,-73.94880676,40.76982117,N,0:17:10
id1760312,2,1/4/2016,7:58,1/4/2016,8:05,1,-73.99780273,40.74100876,-73.98278809,40.73622131,N,0:06:56
id1628131,2,1/1/2016,7:36,1/1/2016,8:11,1,-73.99887085,40.73933792,-74.00915527,40.63533783,N,0:34:49
id3813265,2,1/2/2016,14:53,1/2/2016,15:12,1,-73.99458313,40.74755096,-73.98853302,40.73543167,N,0:19:06
id1244470,2,1/2/2016,22:00,1/2/2016,22:08,1,-73.98339844,40.73025131,-74.0031662,40.73889923,N,0:08:03
id2852756,1,1/3/2016,12:28,1/3/2016,12:35,1,-73.9912262,40.75004959,-73.9796524,40.74324417,N,0:06:56
id1383801,1,1/6/2016,23:24,1/6/2016,23:49,2,-73.99448395,40.76081085,-73.94644928,40.79644012,N,0:25:11
id2585612,1,1/1/2016,4:54,1/1/2016,5:13,1,-73.99724579,40.7563858,-73.98682404,40.69943237,N,0:18:38
id3085786,2,1/2/2016,22:25,1/2/2016,22:32,2,-73.97772217,40.72555161,-73.96875,40.75017929,N,0:06:50
id1249255,1,1/3/2016,21:50,1/3/2016,22:03,1,-73.99132538,40.74999619,-73.95568848,40.77784729,N,0:12:58
id2939330,2,1/7/2016,21:00,1/7/2016,21:00,1,-73.99478912,40.76273727,-73.99479675,40.76274109,N,0:00:17
id2230462,2,1/5/2016,15:09,1/5/2016,15:18,1,-73.97760773,40.77927017,-73.98978424,40.77189255,N,0:09:34
id0555301,2,1/7/2016,12:41,1/7/2016,12:48,1,-74.00136566,40.74126816,-74.00125122,40.74904251,N,0:06:17
id0266448,2,1/5/2016,12:07,1/5/2016,12:20,1,-73.97886658,40.7623291,-73.95774078,40.76974106,N,0:12:50
id1548199,2,1/7/2016,13:10,1/7/2016,13:21,6,-73.97512054,40.75271225,-73.99182129,40.74921036,N,0:10:49
id1739924,2,1/5/2016,18:47,1/5/2016,19:08,1,-73.99143982,40.75537872,-73.94795227,40.82995987,N,0:20:37
id3636646,1,1/2/2016,20:04,1/2/2016,20:19,4,-74.00777435,40.74310684,-73.98371124,40.75614929,N,0:14:43
id2630968,1,1/5/2016,18:30,1/5/2016,18:36,1,-73.96292877,40.76576614,-73.95077515,40.78330231,N,0:05:21
id1847432,2,1/2/2016,17:48,1/2/2016,17:54,1,-73.97181702,40.75732422,-73.97650146,40.74503708,N,0:06:55
id1791287,1,1/1/2016,2:47,1/1/2016,3:05,1,-73.99448395,40.71692657,-73.93530273,40.69692612,N,0:17:59
id3281723,1,1/5/2016,2:21,1/5/2016,2:41,1,-73.98537445,40.7414093,-73.93837738,40.68318939,N,0:19:57
id2760433,1,1/1/2016,20:04,1/1/2016,20:40,1,-73.78209686,40.64471436,-73.97543335,40.78524399,N,0:35:54
id3019112,2,1/7/2016,9:20,1/7/2016,9:31,1,-73.95530701,40.76514053,-73.97123718,40.75793076,N,0:11:02
id3279757,1,1/2/2016,17:48,1/2/2016,17:54,1,-73.94498444,40.80750656,-73.9466629,40.79069138,N,0:06:40
id2627050,2,1/4/2016,15:16,1/4/2016,15:26,1,-73.9756012,40.75122833,-74.00120544,40.73084641,N,0:10:14
id0452543,1,1/4/2016,1:04,1/4/2016,1:19,1,-73.99770355,40.72174835,-73.91905975,40.71094894,N,0:14:33
id3581469,2,1/1/2016,2:35,1/1/2016,2:46,1,-73.98477936,40.75276566,-73.97133636,40.74693679999999,N,0:10:49
id0123817,1,1/1/2016,1:36,1/1/2016,1:47,4,-74.01048279,40.709198,-74.00642395,40.73952103,N,0:10:45
id0226146,2,1/1/2016,14:29,1/1/2016,14:34,2,-73.98744965,40.74719238,-73.99132538,40.75532532,N,0:04:20
id2301130,1,1/6/2016,8:22,1/6/2016,8:33,1,-73.98168182,40.74098587,-73.97081757,40.75694656,N,0:11:05
id2530940,2,1/4/2016,20:02,1/4/2016,20:08,1,-73.98370361,40.78110123,-73.97418976,40.79117203,N,0:05:07
id2844218,2,1/6/2016,2:40,1/6/2016,2:44,3,-73.95488739,40.76982879999999,-73.96324158,40.7559967,N,0:03:20
id2989754,1,1/5/2016,17:16,1/5/2016,17:22,1,-73.95594788,40.76409149,-73.95875549,40.77230453,N,0:05:52
id2978297,1,1/5/2016,11:15,1/5/2016,11:30,1,-73.98313904,40.7664299,-73.96762848,40.76143646,N,0:14:58
id0639104,2,1/7/2016,0:02,1/7/2016,0:20,1,-73.99156952,40.75019836,-73.94120789,40.76234818,N,0:18:17
id0900280,2,1/6/2016,11:15,1/6/2016,11:22,2,-73.95655823,40.69685364,-73.945961,40.70032883,N,0:07:05
id0336566,2,1/2/2016,23:08,1/2/2016,23:21,6,-73.97872162,40.76673889,-73.99105835,40.75078964,N,0:13:07
id2381366,1,1/3/2016,10:25,1/3/2016,10:30,1,-73.99862671,40.73992157,-73.9839325,40.73916626,N,0:04:43
id2101389,1,1/6/2016,10:17,1/6/2016,10:22,1,-73.97027588,40.75225067,-73.98020172,40.73871231,N,0:05:07
id3490307,2,1/4/2016,23:04,1/4/2016,23:36,3,-73.78527832,40.64847183,-73.96260071,40.80496979,N,0:31:41
id1954094,2,1/3/2016,10:29,1/3/2016,10:41,5,-73.9818573,40.77479172,-73.95596313,40.78469086,N,0:12:02
id3989173,1,1/2/2016,20:11,1/2/2016,20:20,2,-73.77674866,40.64532089,-73.79839325,40.66730118,N,0:09:44
id0456333,2,1/1/2016,14:24,1/1/2016,14:29,2,-73.98548126,40.75320053,-73.97373962,40.76454163,N,0:04:56
id1526384,2,1/1/2016,14:28,1/1/2016,14:39,1,-73.99176025,40.72674561,-74.00899506,40.70595169,N,0:11:02
id2945270,1,1/6/2016,20:47,1/6/2016,20:54,1,-73.98300171,40.77755356,-73.96376801,40.77103424,N,0:07:49
id3011283,2,1/7/2016,12:09,1/7/2016,12:20,2,-73.98949432,40.74230194,-73.97817993,40.75115585,N,0:11:01
id2596468,2,1/3/2016,13:37,1/3/2016,14:08,2,-73.94903564,40.77685547,-73.78296661,40.64403152,N,0:30:51
id1602901,2,1/5/2016,15:44,1/5/2016,15:51,6,-73.98065186,40.76521683,-73.98776245,40.75666809,N,0:07:56
id0837759,1,1/6/2016,11:29,1/6/2016,12:07,2,-73.86282349,40.76894379,-73.9801712,40.76723862,N,0:37:56
id3942458,1,1/2/2016,20:42,1/2/2016,20:50,1,-73.99420166,40.75106812,-73.99318695,40.76758957,N,0:08:09
id2573982,2,1/2/2016,9:29,1/2/2016,9:36,2,-73.97675323,40.78754044,-73.98684692,40.76652908,N,0:06:57
id2415982,2,1/2/2016,23:22,1/2/2016,23:25,1,-73.99575043,40.75073624,-74.00314331,40.75232697,N,0:03:11
id0597646,1,1/5/2016,21:37,1/5/2016,22:10,1,-73.79161072,40.64648056,-73.98851013,40.72904587,N,0:33:06
id2888273,2,1/2/2016,9:07,1/2/2016,9:13,3,-73.98033905,40.77796555,-73.96746826,40.77013779,N,0:05:29
id3193309,2,1/3/2016,16:50,1/3/2016,16:55,1,-73.96990967,40.78475952,-73.97984314,40.77101898,N,0:05:09
id3704797,2,1/2/2016,17:38,1/2/2016,17:48,3,-73.99607086,40.72538376,-74.00610352,40.74375153,N,0:09:57
id2159293,1,1/1/2016,2:52,1/1/2016,3:01,1,-73.97606659,40.75044632,-73.95584106,40.77101517,N,0:09:19
id0653023,2,1/2/2016,7:33,1/2/2016,7:35,1,-73.96737671,40.78856659,-73.97434998,40.79153061,N,0:02:26
id0946785,1,1/7/2016,13:09,1/7/2016,13:19,1,-73.97618866,40.78221512,-73.98232269,40.7718544,N,0:10:00
id1531609,2,1/4/2016,17:41,1/4/2016,17:56,2,-73.98780823,40.75017929,-73.99852753,40.72322845,N,0:14:58
id1107754,1,1/7/2016,8:11,1/7/2016,8:26,2,-73.97556305,40.74097443,-74.00165558,40.71565247,N,0:14:54
id1862378,2,1/7/2016,20:21,1/7/2016,20:28,1,-73.98986053,40.73329163,-74.00440216,40.73075867,N,0:07:19
id3346384,1,1/1/2016,6:05,1/1/2016,6:18,1,-73.97216797,40.79430389,-73.94335938,40.8106842,N,0:12:42
id3782273,2,1/1/2016,8:51,1/1/2016,9:20,1,-73.79013062,40.64696121,-73.93816376,40.66389847,N,0:28:32
id3602807,1,1/2/2016,2:40,1/2/2016,2:41,1,-73.97212219,40.75664520000001,-73.97059631,40.75636292,N,0:01:12
id3131158,2,1/1/2016,19:09,1/1/2016,19:21,1,-73.9684906,40.76646042,-73.98484802,40.74824905,N,0:12:01
id2916070,1,1/7/2016,8:14,1/7/2016,8:16,1,-73.99097443,40.75524521,-73.9868927,40.76096725,N,0:02:39
id1665586,1,1/1/2016,0:00,1/1/2016,0:22,1,-73.98508453,40.74716568,-73.95803833,40.71749115,N,0:21:34
id0510672,1,1/5/2016,17:38,1/5/2016,17:44,2,-73.97164154,40.74621964,-73.96216583,40.75931549,N,0:06:02
id2376202,1,1/6/2016,3:36,1/6/2016,3:42,1,-73.95467377,40.68655777,-73.93633270000002,40.68865967,N,0:05:29
id2236411,1,1/6/2016,19:48,1/6/2016,19:58,1,-73.96354675,40.7711525,-73.98607635,40.75967026,N,0:09:24
id0182319,2,1/5/2016,17:49,1/5/2016,18:00,2,-73.95461273,40.77333069,-73.93869019,40.80514908,N,0:11:13
id3678169,2,1/3/2016,0:07,1/3/2016,0:12,1,-73.99005127,40.76229095,-74.00006104,40.76144028,N,0:05:07
id2468646,1,1/4/2016,20:21,1/4/2016,20:29,1,-73.97640991,40.78595734,-73.96063995,40.81621933,N,0:07:57
id2163631,2,1/7/2016,15:03,1/7/2016,15:21,1,-73.97077179,40.76212692,-73.98357391,40.76046371,N,0:17:54
id0516228,2,1/4/2016,16:06,1/4/2016,16:17,5,-73.97493744,40.74182129,-73.98480988,40.74856186,N,0:10:50
id0479290,1,1/5/2016,12:03,1/5/2016,12:11,2,-73.98480225,40.73661423,-73.99415588,40.73790359,N,0:08:03
id1746971,2,1/3/2016,19:12,1/3/2016,19:16,1,-73.94661713,40.77666092,-73.95432281,40.77856064,N,0:03:38
id1200711,2,1/7/2016,19:19,1/7/2016,19:48,2,-73.96349335,40.77416992,-73.95423889,40.71918869,N,0:28:17
id1071875,2,1/4/2016,9:10,1/4/2016,9:21,2,-74.00611877,40.73440170000001,-73.99945831,40.75432968,N,0:10:41
id2344648,2,1/2/2016,9:27,1/2/2016,9:33,2,-73.99140167,40.75547409,-73.97927094,40.75962067,N,0:06:02
id1788886,2,1/6/2016,6:57,1/6/2016,7:09,1,-73.99082947,40.73479843,-74.00778961,40.70658112,N,0:11:27
id3863439,1,1/6/2016,23:10,1/6/2016,23:18,1,-73.97322845,40.76401138,-73.99604034,40.73287201,N,0:07:17
id3538322,1,1/3/2016,14:47,1/3/2016,14:55,1,-73.9901123,40.74169159,-74.00493622,40.73522186,N,0:08:37
id3652814,1,1/6/2016,10:20,1/6/2016,10:28,1,-73.95293427,40.76797867,-73.96219635,40.76366425,N,0:07:35
id1984176,1,1/4/2016,13:14,1/4/2016,13:23,1,-73.99891663,40.72296524,-74.01304626,40.71512985,N,0:08:26
id1433312,2,1/1/2016,13:36,1/1/2016,13:44,1,-74.01370239,40.71369934,-74.00694275,40.74180984,N,0:07:21
id0789517,2,1/3/2016,20:16,1/4/2016,20:01,3,-74.00432587,40.7131424,-74.00856781,40.7191658,N,23:45:11
id1694086,1,1/7/2016,21:09,1/7/2016,21:20,1,-73.96572113,40.76868057,-73.98318481,40.74134445,N,0:10:54
id2587881,2,1/1/2016,3:47,1/1/2016,4:05,2,-73.98298645,40.7487793,-73.91441345,40.75352097,N,0:17:52
id0194332,1,1/6/2016,23:18,1/6/2016,23:25,1,-73.98804474,40.74341583,-73.97245789,40.74654007,N,0:07:08
id3257844,2,1/2/2016,15:20,1/2/2016,15:26,3,-73.98146057,40.77256012,-73.96260071,40.76721191,N,0:05:48
id0517857,2,1/4/2016,6:25,1/4/2016,6:34,1,-73.98430634,40.72879028,-73.99201965,40.74940872,N,0:08:41
id1053318,1,1/4/2016,21:27,1/4/2016,21:41,1,-73.97151947,40.76042175,-74.00492096,40.73020935,N,0:14:06
id1655917,2,1/7/2016,22:09,1/7/2016,22:46,2,-73.78134918,40.64488602,-73.94317627,40.68928528,N,0:36:48
id3518309,2,1/2/2016,17:54,1/2/2016,18:07,5,-73.99707031,40.72499466,-73.98462677,40.70146179,N,0:12:51
id1726460,2,1/7/2016,13:34,1/7/2016,13:41,1,-73.9667511,40.80424881,-73.97237396,40.79401398,N,0:06:07
id3211124,1,1/7/2016,18:32,1/7/2016,19:04,1,-73.86354828,40.76986694,-73.99320984,40.74399948,N,0:32:19
id3147684,2,1/4/2016,8:47,1/4/2016,8:53,5,-73.97037506,40.78377151,-73.9790802,40.77193069,N,0:06:11
id3290710,1,1/7/2016,22:21,1/7/2016,23:00,1,-73.78202057,40.64466095,-73.98645782,40.67264557,N,0:38:10
id3336322,2,1/6/2016,18:16,1/6/2016,18:33,1,-73.95858002,40.76034164,-73.98803711,40.72809982,N,0:17:23
id2683519,1,1/6/2016,12:02,1/6/2016,12:08,1,-73.95382690000002,40.78204346,-73.94570923,40.77371216,N,0:05:59
id2944605,1,1/2/2016,20:35,1/2/2016,21:27,1,-73.99369812,40.74649429,-73.89517975,40.64789581,N,0:52:26
id1618359,2,1/3/2016,3:19,1/3/2016,3:41,1,-73.98976898,40.71916962,-73.94599152,40.80681992,N,0:21:56
id3082620,2,1/6/2016,22:59,1/6/2016,23:06,4,-74.00246429,40.74729156,-73.98176575,40.74931717,N,0:06:59
id0994852,2,1/7/2016,17:01,1/7/2016,17:18,5,-74.01434326,40.71451187,-73.98686981,40.76101303,N,0:17:09
id0127022,1,1/2/2016,15:17,1/2/2016,15:34,1,-73.97595215,40.74900436,-74.00113678,40.72680664,N,0:17:11
